country_or_area,commodity_transaction,year,unit,quantity,quantity_footnotes,category
Mexico,"Electricity - net installed capacity of electric power plants, self-producer combustible fuels",2001,"Kilowatts,  thousand",3931,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer combustible fuels",2000,"Kilowatts,  thousand",3585,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer combustible fuels",1999,"Kilowatts,  thousand",3270,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer combustible fuels",1998,"Kilowatts,  thousand",3212,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer combustible fuels",1997,"Kilowatts,  thousand",3266,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer combustible fuels",1996,"Kilowatts,  thousand",2781,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer combustible fuels",1995,"Kilowatts,  thousand",2780,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer combustible fuels",1994,"Kilowatts,  thousand",2778,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer combustible fuels",1993,"Kilowatts,  thousand",2776,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer combustible fuels",1992,"Kilowatts,  thousand",2593,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer combustible fuels",1991,"Kilowatts,  thousand",2036,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer combustible fuels",1990,"Kilowatts,  thousand",2036,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",2014,"Kilowatts,  thousand",195,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",2013,"Kilowatts,  thousand",124,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",2012,"Kilowatts,  thousand",128,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",2011,"Kilowatts,  thousand",118,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",2010,"Kilowatts,  thousand",94,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",2009,"Kilowatts,  thousand",91,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",2008,"Kilowatts,  thousand",90,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",2007,"Kilowatts,  thousand",101,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",2006,"Kilowatts,  thousand",101,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",2005,"Kilowatts,  thousand",62,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",2004,"Kilowatts,  thousand",43,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",2003,"Kilowatts,  thousand",43,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",2002,"Kilowatts,  thousand",34,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",2001,"Kilowatts,  thousand",34,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",2000,"Kilowatts,  thousand",34,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",1999,"Kilowatts,  thousand",34,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",1998,"Kilowatts,  thousand",34,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",1997,"Kilowatts,  thousand",33,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",1996,"Kilowatts,  thousand",33,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",1995,"Kilowatts,  thousand",33,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",1994,"Kilowatts,  thousand",33,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",1993,"Kilowatts,  thousand",33,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",1992,"Kilowatts,  thousand",33,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",1991,"Kilowatts,  thousand",33,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer hydro",1990,"Kilowatts,  thousand",33,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",2014,"Kilowatts,  thousand",93,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",2013,"Kilowatts,  thousand",61,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",2012,"Kilowatts,  thousand",47,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",2011,"Kilowatts,  thousand",36,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",2010,"Kilowatts,  thousand",29,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",2009,"Kilowatts,  thousand",25,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",2008,"Kilowatts,  thousand",19,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",2007,"Kilowatts,  thousand",19,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",2006,"Kilowatts,  thousand",16,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",2005,"Kilowatts,  thousand",16,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",2004,"Kilowatts,  thousand",16,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",2003,"Kilowatts,  thousand",16,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",2002,"Kilowatts,  thousand",16,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",2001,"Kilowatts,  thousand",15,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",2000,"Kilowatts,  thousand",14,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",1999,"Kilowatts,  thousand",13,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",1998,"Kilowatts,  thousand",12,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",1997,"Kilowatts,  thousand",11,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",1996,"Kilowatts,  thousand",10,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",1995,"Kilowatts,  thousand",9,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",1994,"Kilowatts,  thousand",9,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",1993,"Kilowatts,  thousand",7,,electricity_net_installed_capacity_of_electric_power_plants
Mexico,"Electricity - net installed capacity of electric power plants, self-producer solar",1992,"Kilowatts,  thousand",5,,electricity_net_installed_capacity_of_electric_power_plants
